"","id","activity_date","total_steps","total_distance","tracker_distance","logged_activities_distance","very_active_distance","moderately_active_distance","light_active_distance","sedentary_active_distance","very_active_minutes","fairly_active_minutes","lightly_active_minutes","sedentary_minutes","calories","day_of_week","total_active_hours","sedentary_hours"
"552",5553957443,2020-04-27,10538,6.88000011444092,6.88000011444092,0,1.13999998569489,1,4.73999977111816,0,16,16,206,745,1922,"Mon",3.97,12.42
"553",5553957443,2020-04-28,11393,7.63000011444092,7.63000011444092,0,3.71000003814697,0.75,3.17000007629395,0,49,13,165,727,1999,"Tue",3.78,12.12
"554",5553957443,2020-04-29,12764,8.32999992370605,8.32999992370605,0,2.78999996185303,0.639999985694885,4.90999984741211,0,46,15,270,709,2169,"Wed",5.52,11.82
"555",5553957443,2020-04-30,1202,0.779999971389771,0.779999971389771,0,0,0,0.779999971389771,0,0,0,84,506,1463,"Thu",1.4,8.43
"556",5553957443,2020-05-01,5164,3.36999988555908,3.36999988555908,0,0,0,3.36999988555908,0,0,0,237,436,1747,"Fri",3.95,7.27
"557",5553957443,2020-05-02,9769,6.38000011444092,6.38000011444092,0,1.05999994277954,0.409999996423721,4.90000009536743,0,23,9,227,724,1996,"Sat",4.32,12.07
"558",5553957443,2020-05-03,12848,8.39000034332275,8.39000034332275,0,1.5,1.20000004768372,5.67999982833862,0,26,29,247,812,2116,"Sun",5.03,13.53
"559",5553957443,2020-05-04,4249,2.76999998092651,2.76999998092651,0,0,0,2.76999998092651,0,0,0,224,651,1698,"Mon",3.73,10.85
"560",5553957443,2020-05-05,14331,9.51000022888184,9.51000022888184,0,3.4300000667572,1.6599999666214,4.42999982833862,0,44,29,241,692,2156,"Tue",5.23,11.53
"561",5553957443,2020-05-06,9632,6.28999996185303,6.28999996185303,0,1.51999998092651,0.540000021457672,4.23000001907349,0,21,9,229,761,1916,"Wed",4.32,12.68
"562",5553957443,2020-05-07,1868,1.22000002861023,1.22000002861023,0,0,0,1.22000002861023,0,0,0,96,902,1494,"Thu",1.6,15.03
"563",5553957443,2020-05-08,6083,4,4,0,0.219999998807907,0.469999998807907,3.29999995231628,0,3,8,210,505,1762,"Fri",3.68,8.42
"564",5553957443,2020-05-09,11611,7.57999992370605,7.57999992370605,0,2.13000011444092,0.889999985694885,4.55999994277954,0,59,22,251,667,2272,"Sat",5.53,11.12
"565",5553957443,2020-05-10,16358,10.710000038147,10.710000038147,0,3.86999988555908,1.61000001430511,5.19999980926514,0,61,40,265,707,2335,"Sun",6.1,11.78
"566",5553957443,2020-05-11,4926,3.22000002861023,3.22000002861023,0,0,0,3.22000002861023,0,0,0,195,628,1693,"Mon",3.25,10.47
"567",5553957443,2020-05-12,3121,2.03999996185303,2.03999996185303,0,0.579999983310699,0.400000005960464,1.05999994277954,0,8,6,48,222,741,"Tue",1.03,3.7
"568",5577150313,2020-04-12,8135,6.07999992370605,6.07999992370605,0,3.59999990463257,0.379999995231628,2.09999990463257,0,86,16,140,728,3405,"Sun",4.03,12.13
"569",5577150313,2020-04-13,5077,3.78999996185303,3.78999996185303,0,0.319999992847443,0.219999998807907,3.25,0,15,11,144,776,2551,"Mon",2.83,12.93
"570",5577150313,2020-04-14,8596,6.42000007629395,6.42000007629395,0,3.32999992370605,0.310000002384186,2.77999997138977,0,118,30,176,662,4022,"Tue",5.4,11.03
"571",5577150313,2020-04-15,12087,9.07999992370605,9.07999992370605,0,3.92000007629395,1.60000002384186,3.55999994277954,0,115,54,199,695,4005,"Wed",6.13,11.58
"572",5577150313,2020-04-16,14269,10.6599998474121,10.6599998474121,0,6.6399998664856,1.27999997138977,2.73000001907349,0,184,56,158,472,4274,"Thu",6.63,7.87
"573",5577150313,2020-04-17,12231,9.14000034332275,9.14000034332275,0,5.98000001907349,0.829999983310699,2.3199999332428,0,200,37,159,525,4552,"Fri",6.6,8.75
"574",5577150313,2020-04-18,9893,7.3899998664856,7.3899998664856,0,4.8600001335144,0.720000028610229,1.82000005245209,0,114,32,130,623,3625,"Sat",4.6,10.38
"575",5577150313,2020-04-19,12574,9.42000007629395,9.42000007629395,0,7.01999998092651,0.639999985694885,1.75999999046326,0,108,23,111,733,3501,"Sun",4.03,12.22
"576",5577150313,2020-04-20,8330,6.21999979019165,6.21999979019165,0,4.11999988555908,0.340000003576279,1.75999999046326,0,87,16,113,773,3192,"Mon",3.6,12.88
"577",5577150313,2020-04-21,10830,8.09000015258789,8.09000015258789,0,3.65000009536743,1.6599999666214,2.77999997138977,0,110,74,175,670,4018,"Tue",5.98,11.17
"578",5577150313,2020-04-22,9172,6.84999990463257,6.84999990463257,0,2.42000007629395,0.790000021457672,3.29999995231628,0,62,30,200,823,3329,"Wed",4.87,13.72
"579",5577150313,2020-04-23,7638,5.71000003814697,5.71000003814697,0,1.21000003814697,0.360000014305115,4.1399998664856,0,24,24,223,627,3152,"Thu",4.52,10.45
"580",5577150313,2020-04-24,15764,11.7799997329712,11.7799997329712,0,7.65000009536743,2.15000009536743,1.98000001907349,0,210,65,141,425,4392,"Fri",6.93,7.08
"581",5577150313,2020-04-25,6393,4.78000020980835,4.78000020980835,0,1.35000002384186,0.670000016689301,2.75999999046326,0,61,38,214,743,3374,"Sat",5.22,12.38
"582",5577150313,2020-04-26,5325,3.98000001907349,3.98000001907349,0,0.850000023841858,0.649999976158142,2.47000002861023,0,38,32,181,759,3088,"Sun",4.18,12.65
"583",5577150313,2020-04-27,6805,5.1399998664856,5.1399998664856,0,1.80999994277954,0.400000005960464,2.9300000667572,0,63,16,190,773,3294,"Mon",4.48,12.88
"584",5577150313,2020-04-28,9841,7.42999982833862,7.42999982833862,0,3.25,1.16999995708466,3.00999999046326,0,99,51,141,692,3580,"Tue",4.85,11.53
"585",5577150313,2020-04-29,7924,5.92000007629395,5.92000007629395,0,2.83999991416931,0.610000014305115,2.47000002861023,0,97,36,165,739,3544,"Wed",4.97,12.32
"586",5577150313,2020-04-30,12363,9.23999977111816,9.23999977111816,0,5.82999992370605,0.790000021457672,2.60999989509583,0,207,45,163,621,4501,"Thu",6.92,10.35
"587",5577150313,2020-05-01,13368,9.98999977111816,9.98999977111816,0,5.30999994277954,1.44000005722046,3.24000000953674,0,194,72,178,499,4546,"Fri",7.4,8.32
"588",5577150313,2020-05-02,7439,5.55999994277954,5.55999994277954,0,1.12000000476837,0.349999994039536,4.07000017166138,0,37,20,235,732,3014,"Sat",4.87,12.2
"589",5577150313,2020-05-03,11045,8.25,8.25,0,4.51999998092651,0.150000005960464,3.5699999332428,0,97,8,212,580,3795,"Sun",5.28,9.67
"590",5577150313,2020-05-04,5206,3.89000010490417,3.89000010490417,0,1.55999994277954,0.25,2.07999992370605,0,25,9,141,631,2755,"Mon",2.92,10.52
"591",5577150313,2020-05-05,7550,5.6399998664856,5.6399998664856,0,2.5,0.469999998807907,2.67000007629395,0,45,21,143,1153,3004,"Tue",3.48,19.22
"592",5577150313,2020-05-06,4950,3.70000004768372,3.70000004768372,0,1.92999994754791,0.319999992847443,1.45000004768372,0,41,16,79,1304,2643,"Wed",2.27,21.73
"595",5577150313,2020-05-09,3421,2.55999994277954,2.55999994277954,0,1.42999994754791,0.140000000596046,0.990000009536743,0,34,11,70,1099,2489,"Sat",1.92,18.32
"596",5577150313,2020-05-10,8869,6.65000009536743,6.65000009536743,0,2.55999994277954,0.75,3.34999990463257,0,104,37,194,639,3841,"Sun",5.58,10.65
"597",5577150313,2020-05-11,4038,3.03999996185303,3.03999996185303,0,1.83000004291534,0.300000011920929,0.889999985694885,0,45,15,63,257,1665,"Mon",2.05,4.28
"601",6117666160,2020-04-15,14019,10.5900001525879,10.5900001525879,0,0,0.280000001192093,10.3000001907349,0,0,6,513,921,2865,"Wed",8.65,15.35
"602",6117666160,2020-04-16,14450,10.9099998474121,10.9099998474121,0,0.579999983310699,0.850000023841858,9.47999954223633,0,7,15,518,502,2828,"Thu",9,8.37
"603",6117666160,2020-04-17,7150,5.40000009536743,5.40000009536743,0,0,0,5.40000009536743,0,0,0,312,702,2225,"Fri",5.2,11.7
"604",6117666160,2020-04-18,5153,3.91000008583069,3.91000008583069,0,0,0,3.89000010490417,0,0,0,241,759,2018,"Sat",4.02,12.65
"605",6117666160,2020-04-19,11135,8.40999984741211,8.40999984741211,0,0,0,8.40999984741211,0,0,0,480,425,2606,"Sun",8,7.08
"606",6117666160,2020-04-20,10449,8.02000045776367,8.02000045776367,0,2.02999997138977,0.479999989271164,5.51999998092651,0,26,10,349,587,2536,"Mon",6.42,9.78
"607",6117666160,2020-04-21,19542,15.0100002288818,15.0100002288818,0,0.980000019073486,0.400000005960464,5.61999988555908,0,11,19,294,579,4900,"Tue",5.4,9.65
"608",6117666160,2020-04-22,8206,6.19999980926514,6.19999980926514,0,0,0,6.19999980926514,0,0,0,402,413,2409,"Wed",6.7,6.88
"609",6117666160,2020-04-23,11495,8.68000030517578,8.68000030517578,0,0,0,8.68000030517578,0,0,0,512,468,2651,"Thu",8.53,7.8
"610",6117666160,2020-04-24,7623,5.76000022888184,5.76000022888184,0,0,0,5.76000022888184,0,0,0,362,711,2305,"Fri",6.03,11.85
"612",6117666160,2020-04-26,9543,7.21000003814697,7.21000003814697,0,0,0.340000003576279,6.86999988555908,0,0,7,352,1077,2450,"Sun",5.98,17.95
"613",6117666160,2020-04-27,9411,7.1100001335144,7.1100001335144,0,0,0,7.1100001335144,0,0,0,458,417,2576,"Mon",7.63,6.95
"614",6117666160,2020-04-28,3403,2.59999990463257,2.59999990463257,0,0,0,2.59999990463257,0,0,0,141,758,1879,"Tue",2.35,12.63
"615",6117666160,2020-04-29,9592,7.23999977111816,7.23999977111816,0,0,0,7.23999977111816,0,0,0,461,479,2560,"Wed",7.68,7.98
"616",6117666160,2020-04-30,6987,5.28000020980835,5.28000020980835,0,0,0,5.28000020980835,0,0,0,343,1040,2275,"Thu",5.72,17.33
"617",6117666160,2020-05-01,8915,6.73000001907349,6.73000001907349,0,0,0,6.73000001907349,0,0,0,397,525,2361,"Fri",6.62,8.75
"618",6117666160,2020-05-02,4933,3.73000001907349,3.73000001907349,0,0,0,3.73000001907349,0,0,0,236,1204,2044,"Sat",3.93,20.07
"620",6117666160,2020-05-04,2997,2.25999999046326,2.25999999046326,0,0,0,2.25999999046326,0,0,0,156,1279,1902,"Mon",2.6,21.32
"621",6117666160,2020-05-05,9799,7.40000009536743,7.40000009536743,0,0,0,7.40000009536743,0,0,0,487,479,2636,"Tue",8.12,7.98
"622",6117666160,2020-05-06,3365,2.6800000667572,2.6800000667572,0,0,0,2.6800000667572,0,0,0,133,673,1838,"Wed",2.22,11.22
"623",6117666160,2020-05-07,7336,5.53999996185303,5.53999996185303,0,0,0,5.53999996185303,0,0,0,412,456,2469,"Thu",6.87,7.6
"624",6117666160,2020-05-08,7328,5.53000020980835,5.53000020980835,0,0,0,5.53000020980835,0,0,0,318,517,2250,"Fri",5.3,8.62
"625",6117666160,2020-05-09,4477,3.38000011444092,3.38000011444092,0,0,0,3.38000011444092,0,0,0,197,125,1248,"Sat",3.28,2.08
"626",6290855005,2020-04-12,4562,3.45000004768372,3.45000004768372,0,0,0,3.45000004768372,0,0,0,199,1241,2560,"Sun",3.32,20.68
"627",6290855005,2020-04-13,7142,5.40000009536743,5.40000009536743,0,0,0,5.3899998664856,0.00999999977648258,0,0,350,1090,2905,"Mon",5.83,18.17
"628",6290855005,2020-04-14,7671,5.80000019073486,5.80000019073486,0,0,0,5.76999998092651,0.0299999993294477,0,0,363,1077,2952,"Tue",6.05,17.95
"629",6290855005,2020-04-15,9501,7.17999982833862,7.17999982833862,0,0,0,7.17000007629395,0.00999999977648258,0,0,328,1112,2896,"Wed",5.47,18.53
"630",6290855005,2020-04-16,8301,6.28000020980835,6.28000020980835,0,0,0,6.26999998092651,0.00999999977648258,0,0,258,1182,2783,"Thu",4.3,19.7
"631",6290855005,2020-04-17,7851,5.94000005722046,5.94000005722046,0,1.13999998569489,0.790000021457672,4,0,31,12,225,1172,3171,"Fri",4.47,19.53
"632",6290855005,2020-04-18,6885,5.21000003814697,5.21000003814697,0,0,0,5.19000005722046,0.0199999995529652,0,0,271,1169,2766,"Sat",4.52,19.48
"633",6290855005,2020-04-19,7142,5.40000009536743,5.40000009536743,0,0,0,5.3899998664856,0.00999999977648258,0,0,321,1119,2839,"Sun",5.35,18.65
"634",6290855005,2020-04-20,6361,4.80999994277954,4.80999994277954,0,0,0,4.80000019073486,0.00999999977648258,0,0,258,1182,2701,"Mon",4.3,19.7
"636",6290855005,2020-04-22,6238,4.71999979019165,4.71999979019165,0,0,0,4.71999979019165,0,0,0,302,1138,2796,"Wed",5.03,18.97
"637",6290855005,2020-04-23,0,0,0,0,0,0,0,0,33,0,0,1407,2664,"Thu",0.55,23.45
"638",6290855005,2020-04-24,5896,4.46000003814697,4.46000003814697,0,0,0,4.46000003814697,0,0,0,258,1182,2703,"Fri",4.3,19.7
"639",6290855005,2020-04-25,7802,5.90000009536743,5.90000009536743,0,0.680000007152557,0.180000007152557,5.03000020980835,0.00999999977648258,8,3,249,1180,2771,"Sat",4.33,19.67
"641",6290855005,2020-04-27,5565,4.21000003814697,4.21000003814697,0,0,0,4.17999982833862,0.0299999993294477,0,0,287,1153,2743,"Mon",4.78,19.22
"642",6290855005,2020-04-28,5731,4.32999992370605,4.32999992370605,0,0,0,4.32999992370605,0,0,0,255,1185,2687,"Tue",4.25,19.75
"644",6290855005,2020-04-30,6744,5.09999990463257,5.09999990463257,0,0,0,5.09000015258789,0.00999999977648258,0,0,324,1116,2843,"Thu",5.4,18.6
"645",6290855005,2020-05-01,9837,7.44000005722046,7.44000005722046,0,0.660000026226044,2.75,4,0.0199999995529652,8,95,282,1055,3327,"Fri",6.42,17.58
"646",6290855005,2020-05-02,6781,5.13000011444092,5.13000011444092,0,0,0,5.1100001335144,0.0199999995529652,0,0,268,1172,2725,"Sat",4.47,19.53
"647",6290855005,2020-05-03,6047,4.57000017166138,4.57000017166138,0,0,0,4.57000017166138,0,0,0,240,1200,2671,"Sun",4,20
"648",6290855005,2020-05-04,5832,4.40999984741211,4.40999984741211,0,0,0,4.40000009536743,0.00999999977648258,0,0,272,1168,2718,"Mon",4.53,19.47
"649",6290855005,2020-05-05,6339,4.78999996185303,4.78999996185303,0,0,0,4.78999996185303,0,0,0,239,1201,2682,"Tue",3.98,20.02
"650",6290855005,2020-05-06,6116,4.61999988555908,4.61999988555908,0,0,0,4.59000015258789,0.0299999993294477,0,0,305,1135,2806,"Wed",5.08,18.92
"651",6290855005,2020-05-07,5510,4.17000007629395,4.17000007629395,0,0,0,4.15999984741211,0,0,0,227,1213,2613,"Thu",3.78,20.22
"652",6290855005,2020-05-08,7706,5.82999992370605,5.82999992370605,0,0,0,5.82000017166138,0,0,0,251,1189,2712,"Fri",4.18,19.82
"653",6290855005,2020-05-09,6277,4.75,4.75,0,0,0,4.73000001907349,0.0199999995529652,0,0,264,800,2175,"Sat",4.4,13.33
"656",6775888955,2020-04-13,4053,2.91000008583069,2.91000008583069,0,1.11000001430511,0.579999983310699,1.22000002861023,0,17,18,85,1053,2400,"Mon",2,17.55
"657",6775888955,2020-04-14,5162,3.70000004768372,3.70000004768372,0,0.870000004768372,0.860000014305115,1.97000002861023,0,14,24,105,863,2507,"Tue",2.38,14.38
"658",6775888955,2020-04-15,1282,0.920000016689301,0.920000016689301,0,0,0,0.920000016689301,0,0,0,58,976,2127,"Wed",0.97,16.27
"659",6775888955,2020-04-16,4732,3.39000010490417,3.39000010490417,0,2.51999998092651,0.810000002384186,0.0599999986588955,0,36,18,9,1377,2225,"Thu",1.05,22.95
"660",6775888955,2020-04-17,2497,1.78999996185303,1.78999996185303,0,0.349999994039536,1.12999999523163,0.310000002384186,0,5,24,19,1392,2067,"Fri",0.8,23.2
"661",6775888955,2020-04-18,8294,5.94999980926514,5.94999980926514,0,2,0.769999980926514,3.17000007629395,0,30,31,146,1233,2798,"Sat",3.45,20.55
"663",6775888955,2020-04-20,10771,7.71999979019165,7.71999979019165,0,3.76999998092651,1.74000000953674,2.22000002861023,0,70,113,178,1079,3727,"Mon",6.02,17.98
"665",6775888955,2020-04-22,637,0.46000000834465,0.46000000834465,0,0,0,0.46000000834465,0,0,0,20,1420,1922,"Wed",0.33,23.67
"667",6775888955,2020-04-24,2153,1.53999996185303,1.53999996185303,0,0.769999980926514,0.620000004768372,0.150000005960464,0,11,18,11,1400,2053,"Fri",0.67,23.33
"668",6775888955,2020-04-25,6474,4.6399998664856,4.6399998664856,0,2.26999998092651,0.46000000834465,1.89999997615814,0,33,13,92,1302,2484,"Sat",2.3,21.7
"669",6775888955,2020-04-26,7091,5.26999998092651,5.26999998092651,1.95959603786469,3.48000001907349,0.870000004768372,0.730000019073486,0,42,30,47,1321,2584,"Sun",1.98,22.02
"671",6775888955,2020-04-28,703,0.5,0.5,0,0.0599999986588955,0.200000002980232,0.239999994635582,0,2,13,15,1410,1993,"Tue",0.5,23.5
"673",6775888955,2020-04-30,2503,1.78999996185303,1.78999996185303,0,0.159999996423721,0.159999996423721,1.48000001907349,0,3,9,84,1344,2280,"Thu",1.6,22.4
"674",6775888955,2020-05-01,2487,1.77999997138977,1.77999997138977,0,0.479999989271164,0.620000004768372,0.680000007152557,0,9,34,50,1347,2319,"Fri",1.55,22.45
"676",6775888955,2020-05-03,9,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,1,1439,1843,"Sun",0.02,23.98
"679",6775888955,2020-05-06,4697,3.36999988555908,3.36999988555908,0,0.469999998807907,0.930000007152557,1.92999994754791,0,12,35,75,1318,2496,"Wed",2.03,21.97
"680",6775888955,2020-05-07,1967,1.4099999666214,1.4099999666214,0,0.129999995231628,0.239999994635582,1.04999995231628,0,2,5,49,551,1032,"Thu",0.93,9.18
"681",6962181067,2020-04-12,10199,6.73999977111816,6.73999977111816,0,3.40000009536743,0.829999983310699,2.50999999046326,0,50,14,189,796,1994,"Sun",4.22,13.27
"682",6962181067,2020-04-13,5652,3.74000000953674,3.74000000953674,0,0.569999992847443,1.21000003814697,1.96000003814697,0,8,24,142,548,1718,"Mon",2.9,9.13
"683",6962181067,2020-04-14,1551,1.02999997138977,1.02999997138977,0,0,0,1.02999997138977,0,0,0,86,862,1466,"Tue",1.43,14.37
"684",6962181067,2020-04-15,5563,3.6800000667572,3.6800000667572,0,0,0,3.6800000667572,0,0,0,217,837,1756,"Wed",3.62,13.95
"685",6962181067,2020-04-16,13217,8.73999977111816,8.73999977111816,0,3.66000008583069,0.189999997615814,4.88000011444092,0,50,3,280,741,2173,"Thu",5.55,12.35
"686",6962181067,2020-04-17,10145,6.71000003814697,6.71000003814697,0,0.330000013113022,0.680000007152557,5.69000005722046,0,5,13,295,634,2027,"Fri",5.22,10.57
"687",6962181067,2020-04-18,11404,7.53999996185303,7.53999996185303,0,0.829999983310699,2.39000010490417,4.32000017166138,0,13,42,238,689,2039,"Sat",4.88,11.48
"688",6962181067,2020-04-19,10742,7.09999990463257,7.09999990463257,0,2.09999990463257,2.13000011444092,2.86999988555908,0,35,41,195,659,2046,"Sun",4.52,10.98
"689",6962181067,2020-04-20,13928,9.55000019073486,9.55000019073486,0,4.28000020980835,0.189999997615814,5.09000015258789,0,48,4,297,639,2174,"Mon",5.82,10.65
"690",6962181067,2020-04-21,11835,9.71000003814697,7.88000011444092,4.08169221878052,3.99000000953674,2.09999990463257,3.50999999046326,0.109999999403954,53,27,214,708,2179,"Tue",4.9,11.8
"691",6962181067,2020-04-22,10725,7.09000015258789,7.09000015258789,0,1.76999998092651,1.54999995231628,3.76999998092651,0,30,33,240,659,2086,"Wed",5.05,10.98
"692",6962181067,2020-04-23,20031,13.2399997711182,13.2399997711182,0,4.19999980926514,2,7.03999996185303,0,58,41,347,484,2571,"Thu",7.43,8.07
"693",6962181067,2020-04-24,5029,3.3199999332428,3.3199999332428,0,0,0,3.3199999332428,0,0,0,199,720,1705,"Fri",3.32,12
"694",6962181067,2020-04-25,13239,9.27000045776367,9.07999992370605,2.78517508506775,3.01999998092651,1.67999994754791,4.46000003814697,0.100000001490116,35,31,282,637,2194,"Sat",5.8,10.62
"695",6962181067,2020-04-26,10433,6.90000009536743,6.90000009536743,0,2.57999992370605,0.419999986886978,3.90000009536743,0,36,7,254,680,2012,"Sun",4.95,11.33
"696",6962181067,2020-04-27,10320,6.82000017166138,6.82000017166138,0,0.550000011920929,2.01999998092651,4.25,0,7,38,279,697,2034,"Mon",5.4,11.62
"697",6962181067,2020-04-28,12627,8.35000038146973,8.35000038146973,0,2.50999999046326,0.239999994635582,5.59000015258789,0,38,8,288,621,2182,"Tue",5.57,10.35
"698",6962181067,2020-04-29,10762,7.1100001335144,7.1100001335144,0,0.819999992847443,0.479999989271164,5.80999994277954,0,12,15,369,645,2254,"Wed",6.6,10.75
"699",6962181067,2020-04-30,10081,6.65999984741211,6.65999984741211,0,2.24000000953674,0.759999990463257,3.67000007629395,0,32,16,237,731,2002,"Thu",4.75,12.18
"700",6962181067,2020-05-01,5454,3.60999989509583,3.60999989509583,0,0,0,3.60999989509583,0,0,0,215,722,1740,"Fri",3.58,12.03
"701",6962181067,2020-05-02,12912,8.53999996185303,8.53999996185303,0,1.20000004768372,2,5.34000015258789,0,18,39,313,655,2162,"Sat",6.17,10.92
"702",6962181067,2020-05-03,12109,8.11999988555908,8.11999988555908,0,1.74000000953674,2.03999996185303,4.32999992370605,0,21,36,267,654,2072,"Sun",5.4,10.9
"703",6962181067,2020-05-04,10147,6.71000003814697,6.71000003814697,0,0.469999998807907,1.67999994754791,4.55000019073486,0,15,36,284,683,2086,"Mon",5.58,11.38
"704",6962181067,2020-05-05,10524,6.96000003814697,6.96000003814697,0,0.990000009536743,1.1599999666214,4.80999994277954,0,14,22,305,591,2066,"Tue",5.68,9.85
"705",6962181067,2020-05-06,5908,3.91000008583069,3.91000008583069,0,0,0,3.91000008583069,0,0,0,299,717,1850,"Wed",4.98,11.95
"706",6962181067,2020-05-07,6815,4.5,4.5,0,0,0,4.5,0,0,0,328,745,1947,"Thu",5.47,12.42
"707",6962181067,2020-05-08,4188,2.76999998092651,2.76999998092651,0,0,0.519999980926514,2.25,0,0,14,151,709,1659,"Fri",2.75,11.82
"708",6962181067,2020-05-09,12342,8.72000026702881,8.68000030517578,3.16782188415527,3.90000009536743,1.17999994754791,3.65000009536743,0,43,21,231,607,2105,"Sat",4.92,10.12
"709",6962181067,2020-05-10,15448,10.210000038147,10.210000038147,0,3.47000002861023,1.75,4.98999977111816,0,62,34,275,626,2361,"Sun",6.18,10.43
"710",6962181067,2020-05-11,6722,4.44000005722046,4.44000005722046,0,1.49000000953674,0.310000002384186,2.65000009536743,0,24,7,199,709,1855,"Mon",3.83,11.82
"711",6962181067,2020-05-12,3587,2.36999988555908,2.36999988555908,0,0,0.25,2.10999989509583,0,0,8,105,127,928,"Tue",1.88,2.12
"712",7007744171,2020-04-12,14172,10.289999961853,9.47999954223633,4.8697829246521,4.5,0.379999995231628,5.40999984741211,0,53,8,355,1024,2937,"Sun",6.93,17.07
"713",7007744171,2020-04-13,12862,9.64999961853027,8.60000038146973,4.8513069152832,4.6100001335144,0.560000002384186,4.48000001907349,0,56,22,261,1101,2742,"Mon",5.65,18.35
"714",7007744171,2020-04-14,11179,8.23999977111816,7.48000001907349,3.28541493415833,2.95000004768372,0.340000003576279,4.96000003814697,0,34,6,304,1096,2668,"Tue",5.73,18.27
"715",7007744171,2020-04-15,5273,3.52999997138977,3.52999997138977,0,0,0,3.52999997138977,0,0,0,202,1238,2098,"Wed",3.37,20.63
"716",7007744171,2020-04-16,4631,3.09999990463257,3.09999990463257,0,0,0,3.09999990463257,0,0,0,203,1155,2076,"Thu",3.38,19.25
"717",7007744171,2020-04-17,8059,5.3899998664856,5.3899998664856,0,0,0,5.3899998664856,0,0,0,305,1135,2383,"Fri",5.08,18.92
"718",7007744171,2020-04-18,14816,10.9799995422363,9.90999984741211,4.93055009841919,3.78999996185303,2.11999988555908,5.05000019073486,0.0199999995529652,48,31,284,1077,2832,"Sat",6.05,17.95
"719",7007744171,2020-04-19,14194,10.4799995422363,9.5,4.94214200973511,4.40999984741211,0.759999990463257,5.30999994277954,0,53,17,304,1066,2812,"Sun",6.23,17.77
"720",7007744171,2020-04-20,15566,11.3100004196167,10.4099998474121,4.92484092712402,4.78999996185303,0.670000016689301,5.8600001335144,0,60,33,347,1000,3096,"Mon",7.33,16.67
"721",7007744171,2020-04-21,13744,9.1899995803833,9.1899995803833,0,2.15000009536743,1.87000000476837,5.17000007629395,0,30,34,327,1049,2763,"Tue",6.52,17.48
"722",7007744171,2020-04-22,15299,10.2399997711182,10.2399997711182,0,4.09999990463257,1.75999999046326,4.36999988555908,0,64,50,261,1065,2889,"Wed",6.25,17.75
"723",7007744171,2020-04-23,8093,5.40999984741211,5.40999984741211,0,0.129999995231628,1.12999999523163,4.15000009536743,0,2,25,223,1190,2284,"Thu",4.17,19.83
"724",7007744171,2020-04-24,11085,7.42000007629395,7.42000007629395,0,0,0,7.42000007629395,0,0,0,419,1021,2667,"Fri",6.98,17.02
"725",7007744171,2020-04-25,18229,13.3400001525879,12.1999998092651,4.86179208755493,4.30999994277954,1.37000000476837,7.67000007629395,0,51,24,379,986,3055,"Sat",7.57,16.43
"726",7007744171,2020-04-26,15090,10.1000003814697,10.1000003814697,0,0.930000007152557,0.939999997615814,8.22999954223633,0,16,22,424,978,2939,"Sun",7.7,16.3
"727",7007744171,2020-04-27,13541,10.2200002670288,9.0600004196167,4.88560485839844,4.26999998092651,0.660000026226044,5.28999996185303,0,50,12,337,1041,2830,"Mon",6.65,17.35
"728",7007744171,2020-04-28,15128,10.1199998855591,10.1199998855591,0,1.0900000333786,0.769999980926514,8.26000022888184,0,16,16,401,1007,2836,"Tue",7.22,16.78
"729",7007744171,2020-04-29,20067,14.3000001907349,13.4200000762939,4.91114616394043,4.30999994277954,2.04999995231628,7.94999980926514,0,55,42,382,961,3180,"Wed",7.98,16.02
"730",7007744171,2020-04-30,3761,2.51999998092651,2.51999998092651,0,0,0,2.51999998092651,0,0,0,200,1240,2051,"Thu",3.33,20.67
"731",7007744171,2020-05-01,5600,3.75,3.75,0,0,0,3.75,0,0,0,237,1142,2225,"Fri",3.95,19.03
"732",7007744171,2020-05-02,13041,9.18000030517578,8.72000026702881,2.83232593536377,4.6399998664856,0.699999988079071,3.82999992370605,0,64,14,250,1112,2642,"Sat",5.47,18.53
"733",7007744171,2020-05-03,14510,10.8699998855591,9.71000003814697,4.91236782073975,4.48000001907349,1.01999998092651,5.3600001335144,0,58,31,330,1021,2976,"Sun",6.98,17.02
"735",7007744171,2020-05-05,15010,11.1000003814697,10.039999961853,4.8782320022583,4.32999992370605,1.28999996185303,5.48000001907349,0,53,23,317,1047,2933,"Tue",6.55,17.45
"736",7007744171,2020-05-06,11459,7.67000007629395,7.67000007629395,0,3,0.810000002384186,3.85999989509583,0,44,13,247,1136,2553,"Wed",5.07,18.93
"738",7086361926,2020-04-12,11317,8.40999984741211,8.40999984741211,0,5.26999998092651,0.150000005960464,2.97000002861023,0,59,6,153,745,2772,"Sun",3.63,12.42
"739",7086361926,2020-04-13,5813,3.61999988555908,3.61999988555908,0,0.560000002384186,0.209999993443489,2.83999991416931,0,31,26,155,744,2516,"Mon",3.53,12.4
"740",7086361926,2020-04-14,9123,6.11999988555908,6.11999988555908,0,2.02999997138977,0.330000013113022,3.66000008583069,0,35,32,189,787,2734,"Tue",4.27,13.12
"741",7086361926,2020-04-15,8585,5.67000007629395,5.67000007629395,0,2.03999996185303,1.11000001430511,2.52999997138977,0,30,21,139,864,2395,"Wed",3.17,14.4
